step,K,T_I,T_D,P,I,D,ds,left speed,right speed
83,0.005,9999999999,0.25,-0.13397142857142855,-8.999497143757071e-12,0.16183035714285698,0.07785892856242894,1.922141071437571,2.077858928562429
84,0.005,9999999999,0.25,-0.13468571428571424,-9.86148571527184e-12,-0.002790178571428492,-0.0874758928670042,2.0874758928670043,1.9125241071329957
85,0.005,9999999999,0.25,-0.13825714285714283,-1.0746331429646039e-11,-0.013950892857143016,-0.10220803572503216,2.1022080357250323,1.8977919642749679
86,0.005,9999999999,0.25,-0.13111428571428563,-1.158546285830138e-11,0.02790178571428603,-0.05321250001158505,2.053212500011585,1.946787499988415
87,0.005,9999999999,0.25,-0.13111428571428563,-1.242459428695672e-11,0.0,-0.08111428572671021,2.08111428572671,1.9188857142732898
88,0.005,9999999999,0.25,-0.12897142857142854,-1.3250011429896404e-11,0.008370535714285476,-0.07060089287039308,2.070600892870393,1.9293991071296068
89,0.005,9999999999,0.25,-0.11682857142857145,-1.3997714287114032e-11,0.04743303571428548,-0.01939553572828369,2.019395535728284,1.9806044642717162
90,0.005,9999999999,0.25,-0.13182857142857146,-1.484141714434126e-11,-0.05859375,-0.14042232144341288,2.140422321443413,1.8595776785565872
91,0.005,9999999999,0.25,-0.1403999999999999,-1.5739977144431113e-11,-0.03348214285714246,-0.12388214287288234,2.1238821428728825,1.8761178571271178
92,0.005,9999999999,0.25,-0.12897142857142854,-1.6565394287370798e-11,0.044642857142856984,-0.03432857144513694,2.034328571445137,1.965671428554863
93,0.005,9999999999,0.25,-0.09397142857142854,-1.7166811430288083e-11,0.13671875,0.09274732141140465,1.9072526785885953,2.0927473214114047
94,0.005,9999999999,0.25,-0.12039999999999992,-1.7937371430365137e-11,-0.10323660714285698,-0.17363660716079427,2.173636607160794,1.8263633928392058
95,0.005,9999999999,0.25,-0.12539999999999993,-1.873993143044539e-11,-0.01953125,-0.09493125001873985,2.09493125001874,1.9050687499812602
96,0.005,9999999999,0.25,-0.12182857142857145,-1.9519634287666223e-11,0.01395089285714246,-0.057877678590948625,2.0578776785909487,1.9421223214090513
97,0.005,9999999999,0.25,-0.13111428571428563,-2.035876571632156e-11,-0.03627232142857095,-0.11738660716321535,2.1173866071632155,1.8826133928367847
98,0.005,9999999999,0.25,-0.14325714285714283,-2.1275611430698963e-11,-0.04743303571428603,-0.1406901785927045,2.1406901785927044,1.8593098214072956
99,0.005,9999999999,0.25,-0.12754285714285715,-2.2091885716494874e-11,0.06138392857142849,-0.01615892859352054,2.0161589285935206,1.9838410714064794
100,0.005,9999999999,0.25,-0.14254285714285714,-2.3004160002300388e-11,-0.05859375,-0.1511366071658613,2.1511366071658613,1.8488633928341387
101,0.005,9999999999,0.25,-0.13182857142857146,-2.3847862859527614e-11,0.041852678571428485,-0.039975892880990835,2.039975892880991,1.9600241071190092
102,0.005,9999999999,0.25,-0.12539999999999993,-2.465042285960787e-11,0.02511160714285754,-0.05028839288179281,2.050288392881793,1.9497116071182072
103,0.005,9999999999,0.25,-0.12897142857142854,-2.5475840002547556e-11,-0.013950892857143016,-0.0929223214540474,2.0929223214540476,1.9070776785459527
104,0.005,9999999999,0.25,-0.14897142857142853,-2.6429257145500036e-11,-0.078125,-0.1770964285978578,2.177096428597858,1.8229035714021422
105,0.005,9999999999,0.25,-0.11468571428571422,-2.7163245717002005e-11,0.1339285714285715,0.06924285711569404,1.930757142884306,2.069242857115694
106,0.005,9999999999,0.25,-0.13539999999999994,-2.8029805717088663e-11,-0.08091517857142849,-0.1663151785994582,2.1663151785994583,1.8336848214005417
107,0.005,9999999999,0.25,-0.12897142857142854,-2.8855222860028345e-11,0.025111607142856984,-0.05385982145742678,2.0538598214574266,1.9461401785425732
108,0.005,9999999999,0.25,-0.13468571428571424,-2.971721143154312e-11,-0.022321428571428492,-0.10700714288685993,2.10700714288686,1.89299285711314
109,0.005,9999999999,0.25,-0.1361142857142856,-3.0588342860201657e-11,-0.005580357142856984,-0.09169464288773092,2.091694642887731,1.908305357112269
110,0.005,9999999999,0.25,-0.14825714285714284,-3.153718857458225e-11,-0.04743303571428603,-0.14569017860296607,2.1456901786029663,1.854309821397034
111,0.005,9999999999,0.25,-0.12182857142857145,-3.2316891431803085e-11,0.10323660714285698,0.03140803568196865,1.9685919643180314,2.031408035681969
