step,x_center,y_center,width,height,conf,label
195,152.5173797607422,69.92005920410156,15.369293212890625,40.37525939941406,0.4935537278652191,Red Block
196,116.69181823730469,74.95285034179688,65.5244140625,52.7991943359375,0.9519832730293274,Red Block
196,121.96309661865234,24.558013916015625,47.72850036621094,49.027549743652344,0.9454541802406311,Green Block
196,152.06858825683594,18.293354034423828,15.934600830078125,36.199928283691406,0.7907901406288147,Green Block
196,152.5173797607422,69.92005920410156,15.369293212890625,40.37525939941406,0.4935537278652191,Red Block
197,128.4182586669922,75.27289581298828,62.54608917236328,53.8701286315918,0.9696923494338989,Red Block
197,136.76905822753906,24.624950408935547,46.526885986328125,49.38117218017578,0.8545205593109131,Green Block
198,128.4182586669922,75.27289581298828,62.54608917236328,53.8701286315918,0.9696923494338989,Red Block
198,136.76905822753906,24.624950408935547,46.526885986328125,49.38117218017578,0.8545205593109131,Green Block
199,149.26611328125,75.03291320800781,21.534393310546875,59.55656433105469,0.9434188008308411,Red Block
